claim_id,customer_age,customer_gender,customer_income,policy_type,policy_tenure,premium_amount,claim_amount,vehicle_age,vehicle_type,accident_type,accident_severity,claim_delay_days,police_report,witness_available,repair_estimate,number_of_injuries,hospital_expense,previous_claims,previous_fraud_flags,claim_history,location_risk_score,policy_risk_score,fraud_flag,claim_to_premium_ratio,claim_frequency,high_claim_indicator,claim_delay_category,customer_claim_risk,total_financial_exposure,discrepancy_repair_ratio,unwitnessed_severe_accident,location_severity_index,young_driver_luxury_claim
CLM-2024-12901,34,Female,85255.62,Comprehensive,3.9,1590.14,48498.95,1,SUV,Single-Vehicle,Total Loss,2,Yes,No,48475.73,0,0.0,0,0,Clean,0.483,0.46,0,30.4998,0.0,1,Immediate,0.0,96974.68,0.0005,0,2.415,0
CLM-2024-12662,32,Female,48807.48,Comprehensive,2.6,1592.24,5792.09,5,Sedan,Theft,Moderate,4,No,Yes,5790.08,0,0.0,1,0,Standard,0.325,0.743,0,3.6377,0.3846,0,Standard,1.5,11582.17,0.0003,0,0.65,0
CLM-2024-29709,46,Male,47949.72,Collision,2.8,1407.07,50468.41,2,SUV,Multi-Vehicle,Major,6,Yes,Yes,50502.3,0,0.0,0,0,Clean,0.182,0.237,0,35.8677,0.0,1,Standard,0.0,100970.71,0.0007,0,0.637,0
CLM-2024-14417,59,Male,66539.03,Collision,2.2,772.9,1201.75,2,SUV,Multi-Vehicle,Minor,1,Yes,No,1128.16,0,0.0,2,0,Standard,0.766,0.183,0,1.5549,0.9091,0,Immediate,3.0,2329.91,0.0647,0,0.766,0
CLM-2024-23008,43,Male,55558.56,Comprehensive,4.4,1905.01,69503.76,1,SUV,Single-Vehicle,Major,0,No,No,58000.0,2,11398.56,0,0,Clean,0.569,0.718,0,36.4847,0.0,1,Immediate,0.0,138902.32,0.1983,1,1.9915,0
CLM-2024-26143,39,Male,71473.56,Comprehensive,0.8,1584.08,12094.69,1,SUV,Multi-Vehicle,Moderate,1,No,,12270.56,0,0.0,1,0,Standard,0.582,0.464,0,7.6352,1.25,1,Immediate,1.5,24365.25,0.0143,0,1.164,0
CLM-2024-23079,61,Female,50560.55,Comprehensive,5.5,1347.02,1453.54,4,Sedan,Theft,Minor,12,No,No,1212.5,0,0.0,0,0,Clean,0.127,0.755,0,1.0791,0.0,0,Delayed,0.0,2666.04,0.1972,0,0.127,0
CLM-2024-24106,18,Male,56346.3,Comprehensive,2.5,2508.48,9974.96,3,SUV,Multi-Vehicle,Minor,5,No,No,1396.24,4,8707.95,0,0,Clean,0.428,0.378,0,3.9765,0.0,1,Standard,0.0,20079.15,6.1005,0,0.428,0
CLM-2024-11843,54,Female,47395.75,Collision,0.2,1410.79,3077.7,4,Sedan,Theft,Minor,6,No,No,3483.05,0,0.0,2,0,Standard,0.425,0.482,0,2.1815,10.0,0,Standard,3.0,6560.75,0.116,0,0.425,0
CLM-2024-16792,36,Male,52867.44,Comprehensive,0.9,1539.73,7121.95,3,SUV,Multi-Vehicle,Moderate,1,Yes,Yes,7055.94,0,0.0,0,0,Clean,0.745,0.633,0,4.6255,0.0,0,Immediate,0.0,14177.89,0.0093,0,1.49,0
CLM-2024-12756,25,Female,31056.83,Collision,1.0,1300.46,2412.43,3,Truck,Single-Vehicle,Minor,2,No,No,2429.1,0,0.0,1,0,Standard,0.448,0.148,0,1.8551,1.0,0,Immediate,1.5,4841.53,0.0068,0,0.448,0
CLM-2024-20523,47,Female,114032.54,Collision,7.5,1190.86,2570.5,2,Sedan,Multi-Vehicle,Minor,8,No,Yes,2394.45,0,0.0,0,0,Clean,0.487,0.291,0,2.1585,0.0,0,Standard,0.0,4964.95,0.0732,0,0.487,0
CLM-2024-12892,47,Male,48885.95,Collision,0.2,889.49,1764.39,6,Sedan,Multi-Vehicle,Minor,12,No,No,1611.66,0,0.0,1,0,Standard,0.839,0.551,0,1.9836,5.0,0,Delayed,1.5,3376.05,0.0942,0,0.839,0
CLM-2024-13788,42,Male,51458.29,Collision,2.5,1445.94,41035.59,7,Sedan,Theft,Major,4,Yes,No,6819.48,4,24017.52,0,0,Clean,0.67,0.358,1,28.3799,0.0,1,Standard,0.0,71872.59,5.0101,0,2.345,0
CLM-2024-17458,33,Male,36696.36,Collision,5.9,1716.99,85441.44,1,Sports,Theft,Major,18,Yes,No,20755.43,4,27418.48,0,0,Clean,0.505,0.714,1,49.7623,0.0,1,Delayed,0.0,133615.35,3.1151,0,1.7675,0
CLM-2024-17442,36,Male,135305.32,Collision,1.5,997.64,14992.83,5,Sedan,Vandalism,Major,17,Yes,No,14965.61,0,0.0,0,0,Clean,0.492,0.073,0,15.0283,0.0,0,Delayed,0.0,29958.44,0.0018,0,1.722,0
CLM-2024-18985,47,Male,55347.81,Comprehensive,0.7,1791.76,4572.18,2,Sedan,Multi-Vehicle,Minor,13,Yes,No,4561.04,0,0.0,1,0,Standard,0.318,0.75,0,2.5518,1.4286,1,Delayed,1.5,9133.22,0.0024,0,0.318,0
CLM-2024-18051,47,Female,43025.67,Collision,3.4,953.48,6281.16,4,Truck,Single-Vehicle,Minor,3,No,No,6408.13,0,0.0,3,1,Suspicious,0.548,0.482,0,6.5876,0.8824,1,Standard,8.5,12689.29,0.0198,0,0.548,0
CLM-2024-26341,57,Female,48797.06,Third-Party,0.5,1378.36,121008.67,8,SUV,Multi-Vehicle,Major,6,Yes,No,58000.0,4,13359.65,0,0,Clean,0.724,0.674,1,87.7918,0.0,1,Standard,0.0,192368.32,1.0862,0,2.534,0
CLM-2024-27454,20,Female,,Comprehensive,7.4,1416.22,2230.15,5,Sedan,Single-Vehicle,Minor,5,Yes,Yes,2308.22,0,0.0,0,0,Clean,0.371,0.334,0,1.5747,0.0,0,Standard,0.0,4538.37,0.0337,0,0.371,0
CLM-2024-16293,43,Male,41013.18,Collision,1.6,1609.56,3734.51,4,Sedan,Multi-Vehicle,Minor,5,Yes,No,3793.87,0,0.0,0,0,Clean,0.747,0.278,0,2.3202,0.0,1,Standard,0.0,7528.38,0.0156,0,0.747,0
CLM-2024-29613,31,Male,,Collision,1.5,1294.06,3552.2,2,SUV,Multi-Vehicle,Minor,12,No,No,3684.71,0,0.0,1,0,Standard,0.601,0.603,0,2.745,0.6667,1,Delayed,1.5,7236.91,0.0359,0,0.601,0
CLM-2024-22623,68,Male,39775.77,Comprehensive,0.5,2224.74,114255.26,9,Luxury,Theft,Total Loss,5,Yes,Yes,58000.0,2,3831.23,1,0,Standard,0.551,0.52,1,51.3567,2.0,1,Standard,1.5,176086.49,0.9698,0,2.755,0
CLM-2024-26062,54,Female,65377.52,Third-Party,3.8,423.0,6861.99,11,Luxury,Multi-Vehicle,Minor,1,Yes,No,6855.04,0,0.0,1,0,Standard,0.554,0.29,0,16.2222,0.2632,1,Immediate,1.5,13717.03,0.001,0,0.554,0
CLM-2024-24591,69,Female,107501.38,Comprehensive,9.4,1296.49,2407.75,3,Sedan,Single-Vehicle,Minor,4,No,No,2491.13,0,0.0,1,0,Standard,0.218,0.338,0,1.8571,0.1064,0,Standard,1.5,4898.88,0.0333,0,0.218,0
CLM-2024-28881,37,Male,44530.78,Third-Party,4.2,380.0,6474.21,6,SUV,Multi-Vehicle,Moderate,2,Yes,No,6641.48,0,0.0,0,0,Clean,0.776,0.81,0,17.0374,0.0,0,Immediate,0.0,13115.69,0.0251,0,1.552,0
CLM-2024-22310,43,Male,,Comprehensive,1.9,2435.25,104375.04,5,Sports,Multi-Vehicle,Major,5,Yes,Yes,58000.0,0,0.0,2,0,Standard,0.71,0.338,1,42.8601,1.0526,1,Standard,3.0,162375.04,0.7994,0,2.485,0
CLM-2024-28522,23,Male,54287.19,Comprehensive,1.1,1774.92,75427.19,6,SUV,Multi-Vehicle,Moderate,3,Yes,No,10319.34,3,24446.24,0,0,Clean,0.749,0.407,1,42.4961,0.0,1,Standard,0.0,110192.77,6.3032,0,1.498,0
CLM-2024-25397,39,Male,60952.17,Comprehensive,14.4,1609.55,6776.36,6,SUV,Animal Collision,Minor,47,No,No,4482.25,0,0.0,0,0,Clean,0.185,0.85,1,4.2101,0.0,1,Critical,0.0,11258.61,0.5107,0,0.185,0
CLM-2024-15607,38,Female,24306.87,Comprehensive,9.4,1562.97,4450.24,8,SUV,Theft,Minor,0,No,No,4528.14,0,0.0,1,0,Standard,0.494,0.46,0,2.8473,0.1064,1,Immediate,1.5,8978.38,0.0172,0,0.494,0
CLM-2024-13881,35,Male,67405.84,Collision,5.0,746.15,11243.93,5,Sedan,Multi-Vehicle,Moderate,16,Yes,No,11222.62,0,0.0,0,0,Clean,0.486,0.088,0,15.0693,0.0,1,Delayed,0.0,22466.55,0.0019,0,0.972,0
CLM-2024-25576,68,Male,94148.51,Third-Party,7.5,591.42,707.2,11,Sedan,Theft,Minor,18,No,No,544.25,0,0.0,0,0,Clean,0.638,0.808,0,1.1958,0.0,0,Delayed,0.0,1251.45,0.294,0,0.638,0
CLM-2024-25314,38,Female,48792.66,Comprehensive,0.2,1805.42,1812.39,5,SUV,Multi-Vehicle,Minor,3,Yes,No,1568.72,0,0.0,0,0,Clean,0.585,0.671,0,1.0039,0.0,0,Standard,0.0,3381.11,0.1543,0,0.585,0
CLM-2024-26353,57,Female,43220.3,Comprehensive,8.0,1825.7,75000.0,7,Sports,Multi-Vehicle,Major,8,Yes,No,55133.04,4,31777.81,0,0,Clean,0.589,0.773,0,41.0801,0.0,1,Standard,0.0,161910.85,0.3603,0,2.0615,0
CLM-2024-10138,53,Female,29789.95,Comprehensive,1.2,1282.29,4579.52,2,Sedan,Multi-Vehicle,Minor,1,No,No,4608.66,0,0.0,1,0,Standard,0.64,0.245,0,3.5714,0.8333,1,Immediate,1.5,9188.18,0.0063,0,0.64,0
CLM-2024-14802,49,Female,68503.2,Comprehensive,5.4,1858.25,17606.76,2,SUV,Theft,Moderate,2,Yes,Yes,10005.73,2,7569.28,0,0,Clean,0.424,0.456,0,9.4749,0.0,1,Immediate,0.0,35181.77,0.7589,0,0.848,0
CLM-2024-20573,36,Male,106053.64,Comprehensive,14.1,1661.38,57750.05,6,Luxury,Single-Vehicle,Major,3,Yes,No,57608.75,0,0.0,0,0,Clean,0.426,0.53,0,34.7603,0.0,1,Standard,0.0,115358.8,0.0025,0,1.491,0
CLM-2024-28772,28,Female,105458.76,Comprehensive,2.1,1669.91,4877.45,6,SUV,Vandalism,Moderate,2,No,Yes,4885.78,0,0.0,2,0,Standard,0.386,0.529,0,2.9208,0.9524,0,Immediate,3.0,9763.23,0.0017,0,0.772,0
CLM-2024-12251,27,Female,60969.64,Collision,2.2,495.86,916.02,2,Sedan,Single-Vehicle,Minor,0,Yes,Yes,931.67,0,0.0,0,0,Clean,0.537,0.567,0,1.8473,0.0,0,Immediate,0.0,1847.69,0.0166,0,0.537,0
CLM-2024-10853,54,Female,90004.35,Collision,1.3,1023.91,5181.73,8,SUV,Multi-Vehicle,Minor,4,No,,5183.16,0,0.0,0,0,Clean,0.522,0.415,0,5.0607,0.0,1,Standard,0.0,10364.89,0.0003,0,0.522,0
CLM-2024-29235,22,Female,38445.04,Third-Party,0.8,661.28,16106.92,4,Sedan,Multi-Vehicle,Major,6,Yes,Yes,16157.8,0,0.0,2,0,Standard,0.577,0.483,0,24.3572,2.5,0,Standard,3.0,32264.72,0.0031,0,2.0195,0
CLM-2024-21505,47,Female,50572.16,Comprehensive,7.4,2053.32,12915.88,9,SUV,Multi-Vehicle,Moderate,0,Yes,Yes,6963.65,2,5788.33,0,0,Clean,0.352,0.407,0,6.2902,0.0,1,Immediate,0.0,25667.86,0.8535,0,0.704,0
CLM-2024-23850,52,Male,46329.5,Comprehensive,2.6,1803.34,23139.64,9,Sedan,Multi-Vehicle,Major,6,Yes,Yes,7096.71,2,16355.36,0,0,Clean,0.38,0.549,0,12.8315,0.0,0,Standard,0.0,46591.71,2.2574,0,1.33,0
CLM-2024-19032,75,Male,30346.86,Third-Party,0.9,380.0,2884.97,4,Sedan,Single-Vehicle,Minor,1,Yes,No,2906.17,0,0.0,1,0,Standard,0.642,0.483,0,7.592,1.1111,0,Immediate,1.5,5791.14,0.0073,0,0.642,0
CLM-2024-21341,29,Female,66086.91,Comprehensive,5.7,1553.86,21076.33,5,Sedan,Single-Vehicle,Moderate,49,Yes,No,10066.72,2,10966.08,0,0,Clean,0.291,0.213,0,13.5639,0.0,1,Critical,0.0,42109.13,1.0926,0,0.582,0
CLM-2024-10715,39,Male,45280.85,Comprehensive,2.3,1468.96,8425.08,8,SUV,Single-Vehicle,Minor,0,Yes,Yes,8348.74,0,0.0,1,0,Standard,0.205,0.556,0,5.7354,0.4348,1,Immediate,1.5,16773.82,0.0091,0,0.205,0
CLM-2024-20486,66,Male,58396.67,Comprehensive,6.0,2298.25,4967.33,4,Luxury,Single-Vehicle,Minor,4,No,Yes,5115.68,0,0.0,0,0,Clean,0.399,0.524,0,2.1614,0.0,1,Standard,0.0,10083.01,0.0289,0,0.399,0
CLM-2024-19966,38,Male,51746.79,Collision,2.6,1417.05,13005.59,2,Sedan,Theft,Moderate,20,No,Yes,13038.65,0,0.0,1,0,Standard,0.328,0.597,0,9.1779,0.3846,1,Delayed,1.5,26044.24,0.0025,0,0.656,0
CLM-2024-26233,39,Female,26494.96,Comprehensive,4.5,1363.6,7101.59,10,Sedan,Single-Vehicle,Minor,15,Yes,Yes,7342.34,0,0.0,3,0,Frequent,0.246,0.287,0,5.208,0.6667,1,Delayed,4.5,14443.93,0.0327,0,0.246,0
CLM-2024-17480,33,Female,28861.12,Comprehensive,0.9,1476.96,8532.32,6,SUV,Multi-Vehicle,Minor,3,No,No,8712.59,0,0.0,0,0,Clean,0.5,0.608,0,5.7769,0.0,1,Standard,0.0,17244.91,0.0207,0,0.5,0
CLM-2024-21165,20,Male,51379.41,Comprehensive,0.5,1975.23,5958.23,9,Sedan,Multi-Vehicle,Moderate,22,Yes,,6223.33,0,0.0,0,0,Clean,0.111,0.344,0,3.0165,0.0,0,Delayed,0.0,12181.56,0.0425,0,0.222,0
CLM-2024-23856,43,Female,40617.9,Comprehensive,0.2,1660.27,9727.34,8,Sedan,Multi-Vehicle,Moderate,12,Yes,Yes,9730.75,0,0.0,1,0,Standard,0.347,0.436,0,5.8589,5.0,0,Delayed,1.5,19458.09,0.0004,0,0.694,0
CLM-2024-10804,47,Female,38069.82,Comprehensive,0.4,2116.53,1342.63,5,Sedan,Vandalism,Minor,5,No,No,1286.52,0,0.0,1,0,Standard,0.474,0.226,0,0.6344,2.5,0,Standard,1.5,2629.15,0.0433,0,0.474,0
CLM-2024-19108,22,Female,55484.22,Comprehensive,2.0,2080.01,45922.32,7,Sedan,Animal Collision,Total Loss,1,Yes,No,45645.21,0,0.0,0,0,Clean,0.083,0.171,0,22.0779,0.0,0,Immediate,0.0,91567.53,0.0061,0,0.415,0
CLM-2024-15313,48,Female,93751.88,Comprehensive,1.3,1891.21,5050.04,10,SUV,Multi-Vehicle,Moderate,0,No,No,4947.83,0,0.0,1,0,Standard,0.411,0.637,0,2.6703,0.7692,0,Immediate,1.5,9997.87,0.0206,0,0.822,0
CLM-2024-28739,53,Female,64096.73,Third-Party,9.6,380.0,6413.95,2,Sedan,Multi-Vehicle,Moderate,0,Yes,Yes,6536.15,0,0.0,0,0,Clean,0.476,0.197,0,16.8788,0.0,0,Immediate,0.0,12950.1,0.0187,0,0.952,0
CLM-2024-29431,67,Female,97688.84,Comprehensive,1.0,2313.46,7362.07,10,SUV,Theft,Moderate,1,Yes,No,7109.07,0,0.0,1,0,Standard,0.584,0.591,0,3.1823,1.0,0,Immediate,1.5,14471.14,0.0355,0,1.168,0
CLM-2024-24075,28,Female,28975.19,Collision,11.7,1168.04,32743.43,11,SUV,Multi-Vehicle,Moderate,7,Yes,Yes,12386.07,4,20324.63,1,0,Standard,0.493,0.253,0,28.0328,0.0855,1,Standard,1.5,65454.13,1.6422,0,0.986,0
CLM-2024-20499,71,Male,80419.35,Collision,1.0,1066.11,8241.75,3,SUV,Vandalism,Moderate,1,Yes,Yes,8067.21,0,0.0,0,0,Clean,0.214,0.452,0,7.7307,0.0,0,Immediate,0.0,16308.96,0.0216,0,0.428,0
CLM-2024-18970,26,Other,55380.37,Collision,0.2,1648.04,2404.66,4,Sedan,Single-Vehicle,Minor,2,Yes,Yes,2287.13,0,0.0,0,0,Clean,0.24,0.292,0,1.4591,0.0,0,Immediate,0.0,4691.79,0.0512,0,0.24,0
CLM-2024-24373,46,Male,101586.41,Comprehensive,1.8,1881.73,826.28,6,SUV,Single-Vehicle,Minor,15,Yes,No,704.52,0,0.0,3,0,Frequent,0.46,0.555,0,0.4391,1.6667,0,Delayed,4.5,1530.8,0.1704,0,0.46,0
CLM-2024-24094,42,Female,27102.35,Comprehensive,1.2,1809.5,1373.08,7,Sedan,Multi-Vehicle,Minor,3,No,Yes,1502.11,0,0.0,1,0,Standard,0.509,0.295,0,0.7588,0.8333,0,Standard,1.5,2875.19,0.0853,0,0.509,0
CLM-2024-13220,56,Male,108319.39,Collision,1.1,1337.01,2503.1,4,Sedan,Theft,Minor,2,Yes,No,2502.72,0,0.0,0,0,Clean,0.303,0.421,0,1.8722,0.0,0,Immediate,0.0,5005.82,0.0002,0,0.303,0
CLM-2024-19332,30,Female,33815.2,Third-Party,0.8,567.32,33090.42,5,SUV,Animal Collision,Major,1,Yes,Yes,30818.37,1,2115.91,0,0,Clean,0.821,0.908,0,58.3276,0.0,1,Immediate,0.0,66024.7,0.0737,0,2.8735,0
CLM-2024-19551,50,Male,61874.26,Comprehensive,2.1,1119.74,8814.34,10,Truck,Multi-Vehicle,Moderate,1,No,Yes,3000.57,1,5788.88,0,0,Clean,0.451,0.169,0,7.8718,0.0,0,Immediate,0.0,17603.79,1.9311,0,0.902,0
CLM-2024-26722,48,Male,60778.44,Comprehensive,4.1,2194.1,14401.03,5,Luxury,Single-Vehicle,Minor,5,No,No,14598.59,0,0.0,1,0,Standard,0.404,0.199,0,6.5635,0.2439,1,Standard,1.5,28999.62,0.0135,0,0.404,0
CLM-2024-14922,53,Female,112902.85,Comprehensive,2.7,2114.43,1519.62,3,SUV,Animal Collision,Minor,7,No,,1623.21,0,0.0,2,0,Standard,0.247,0.339,0,0.7187,0.7407,0,Standard,3.0,3142.83,0.0634,0,0.247,0
CLM-2024-24227,36,Female,38406.29,Comprehensive,2.8,1517.32,11632.78,1,Sedan,Single-Vehicle,Moderate,3,No,Yes,11516.83,0,0.0,1,0,Standard,0.389,0.762,0,7.6667,0.3571,1,Standard,1.5,23149.61,0.0101,0,0.778,0
CLM-2024-27973,58,Male,66875.28,Comprehensive,1.8,1966.25,19119.6,5,Truck,Multi-Vehicle,Major,3,Yes,Yes,19338.7,0,0.0,0,0,Clean,0.211,0.096,0,9.7239,0.0,0,Standard,0.0,38458.3,0.0113,0,0.7385,0
CLM-2024-20616,51,Male,64626.41,Comprehensive,6.5,1847.33,71590.79,2,SUV,Multi-Vehicle,Total Loss,15,Yes,No,58000.0,3,13922.32,0,0,Clean,0.649,0.585,0,38.7537,0.0,1,Delayed,0.0,143513.11,0.2343,0,3.245,0
CLM-2024-18535,43,Female,80005.24,Collision,9.9,934.78,4109.67,5,Sedan,Theft,Minor,7,Yes,No,3920.49,0,0.0,2,0,Standard,0.689,0.265,0,4.3964,0.202,1,Standard,3.0,8030.16,0.0481,0,0.689,0
CLM-2024-12088,35,Female,55244.94,Comprehensive,1.4,1695.98,26597.89,3,Sedan,Single-Vehicle,Minor,0,No,Yes,6472.37,3,20126.92,2,0,Standard,0.319,0.553,0,15.6829,1.4286,1,Immediate,3.0,53197.18,3.1047,0,0.319,0
CLM-2024-26591,26,Female,95306.08,Comprehensive,0.9,1410.08,14123.65,6,Sedan,Theft,Major,2,Yes,No,10107.83,0,0.0,2,0,Standard,0.579,0.738,1,10.0162,2.2222,0,Immediate,3.0,24231.48,0.3969,0,2.0265,0
CLM-2024-15656,39,Male,52753.01,Third-Party,2.4,598.54,2189.17,7,Sedan,Multi-Vehicle,Minor,9,No,No,2158.87,0,0.0,2,0,Standard,0.715,0.217,0,3.6575,0.8333,0,Standard,3.0,4348.04,0.014,0,0.715,0
CLM-2024-25850,51,Female,25662.46,Comprehensive,2.5,1680.94,76642.08,4,Sedan,Multi-Vehicle,Major,3,Yes,Yes,36461.94,1,7202.03,0,0,Clean,0.934,0.212,1,45.5948,0.0,1,Standard,0.0,120306.05,1.1017,0,3.269,0
CLM-2024-23783,38,Male,67016.03,Comprehensive,1.0,1498.09,85826.62,9,Sports,Multi-Vehicle,Major,7,Yes,Yes,58000.0,0,0.0,0,0,Clean,0.234,0.189,1,57.2907,0.0,1,Standard,0.0,143826.62,0.4797,0,0.819,0
CLM-2024-17152,50,Female,45964.09,Collision,5.8,920.68,33284.76,5,SUV,Multi-Vehicle,Major,0,Yes,No,8075.23,2,14328.67,1,0,Standard,0.775,0.588,1,36.1524,0.1724,1,Immediate,1.5,55688.66,3.118,0,2.7125,0
CLM-2024-20994,48,Female,55592.92,Comprehensive,3.8,1527.92,21710.93,4,SUV,Multi-Vehicle,Moderate,3,Yes,Yes,8021.22,1,4576.41,2,0,Standard,0.701,0.492,1,14.2095,0.5263,1,Standard,3.0,34308.56,1.7046,0,1.402,0
CLM-2024-16198,49,Female,65425.48,Collision,1.7,1163.12,3716.12,8,SUV,Multi-Vehicle,Minor,0,Yes,No,3860.5,0,0.0,0,0,Clean,0.551,0.262,0,3.195,0.0,1,Immediate,0.0,7576.62,0.0373,0,0.551,0
CLM-2024-10465,26,Male,39199.68,Comprehensive,1.3,1586.98,45306.06,3,Truck,Multi-Vehicle,Major,8,Yes,No,45049.53,0,0.0,0,0,Clean,0.193,0.162,0,28.5486,0.0,1,Standard,0.0,90355.59,0.0057,0,0.6755,0
CLM-2024-17259,61,Female,31135.42,Comprehensive,7.7,2054.34,21995.1,5,Sedan,Theft,Moderate,4,Yes,No,21866.48,0,0.0,1,0,Standard,0.154,0.558,0,10.7067,0.1299,1,Standard,1.5,43861.58,0.0059,0,0.308,0
CLM-2024-20706,34,Male,46753.25,Comprehensive,11.8,1177.96,26912.47,9,Truck,Theft,Major,14,Yes,No,11493.79,2,15560.77,1,0,Standard,0.308,0.482,0,22.8467,0.0847,0,Delayed,1.5,53967.03,1.3403,0,1.078,0
CLM-2024-23547,47,Male,64034.9,Collision,9.7,1299.5,7756.14,7,Truck,Single-Vehicle,Minor,6,No,Yes,7728.21,0,0.0,1,0,Standard,0.766,0.42,0,5.9686,0.1031,1,Standard,1.5,15484.35,0.0036,0,0.766,0
CLM-2024-24204,32,Female,184743.93,Comprehensive,13.8,1560.26,10373.41,11,Sedan,Multi-Vehicle,Moderate,5,No,Yes,10443.37,0,0.0,1,0,Standard,0.661,0.566,0,6.6485,0.0725,1,Standard,1.5,20816.78,0.0067,0,1.322,0
CLM-2024-21903,74,Female,114744.27,Comprehensive,8.6,1331.5,14319.82,4,Truck,Animal Collision,Moderate,0,Yes,No,14236.15,0,0.0,1,1,Suspicious,0.328,0.703,0,10.7547,0.1163,1,Immediate,5.5,28555.97,0.0059,0,0.656,0
CLM-2024-13554,18,Male,80838.45,Comprehensive,2.8,2068.36,17495.04,4,Sedan,Multi-Vehicle,Moderate,1,No,Yes,17284.48,0,0.0,2,0,Standard,0.373,0.294,0,8.4584,0.7143,1,Immediate,3.0,34779.52,0.0122,0,0.746,0
CLM-2024-24029,26,Male,49805.69,Comprehensive,11.1,1749.28,25694.04,1,Luxury,Single-Vehicle,Moderate,0,No,No,26055.86,0,0.0,0,0,Clean,0.341,0.456,0,14.6884,0.0,1,Immediate,0.0,51749.9,0.0139,0,0.682,0
CLM-2024-17886,21,Male,41535.29,Third-Party,2.7,402.31,3187.03,2,Sedan,Multi-Vehicle,Minor,0,Yes,No,3394.25,0,0.0,0,0,Clean,0.131,0.329,0,7.9218,0.0,0,Immediate,0.0,6581.28,0.0609,0,0.131,0
CLM-2024-21228,39,Female,39128.39,Comprehensive,7.3,1471.25,16712.94,4,Sports,Multi-Vehicle,Moderate,4,Yes,No,16526.72,0,0.0,2,0,Standard,0.559,0.35,0,11.3597,0.274,1,Standard,3.0,33239.66,0.0113,0,1.118,0
CLM-2024-13084,34,Female,86127.26,Comprehensive,3.4,1588.64,3104.55,6,SUV,Multi-Vehicle,Minor,4,No,Yes,3045.84,0,0.0,0,0,Clean,0.242,0.54,0,1.9542,0.0,0,Standard,0.0,6150.39,0.0192,0,0.242,0
CLM-2024-21405,48,Male,38889.1,Comprehensive,2.0,2182.55,1446.29,4,Sedan,Multi-Vehicle,Minor,7,No,Yes,1367.98,0,0.0,0,0,Clean,0.382,0.234,0,0.6627,0.0,0,Standard,0.0,2814.27,0.0568,0,0.382,0
CLM-2024-24625,43,Male,85801.86,Comprehensive,0.4,2032.93,10897.14,6,Sedan,Vandalism,Major,2,No,No,8197.13,0,0.0,1,0,Standard,0.353,0.677,1,5.3603,2.5,0,Immediate,1.5,19094.27,0.329,1,1.2355,0
CLM-2024-25269,61,Male,48387.85,Comprehensive,14.8,1969.46,2142.58,6,Sedan,Multi-Vehicle,Minor,55,No,Yes,1548.73,0,0.0,1,0,Standard,0.206,0.137,1,1.0879,0.0676,0,Critical,1.5,3691.31,0.381,0,0.206,0
CLM-2024-11095,32,Male,56888.4,Comprehensive,1.7,2037.91,2359.93,5,Truck,Multi-Vehicle,Minor,0,Yes,No,2271.58,0,0.0,1,0,Standard,0.179,0.539,0,1.158,0.5882,0,Immediate,1.5,4631.51,0.0387,0,0.179,0
CLM-2024-26468,50,Male,33092.99,Collision,6.5,1109.22,66177.48,3,Sedan,Single-Vehicle,Total Loss,2,Yes,Yes,,1,8115.91,0,0,Clean,0.563,0.467,0,59.6613,0.0,1,Immediate,0.0,140470.87,0.0,0,2.815,0
CLM-2024-20391,54,Male,49951.81,Comprehensive,6.4,1999.69,2721.86,6,Sedan,Multi-Vehicle,Minor,43,No,Yes,2602.7,0,0.0,2,0,Standard,0.353,0.272,0,1.3611,0.3125,0,Critical,3.0,5324.56,0.0456,0,0.353,0
CLM-2024-27583,50,Female,124017.51,Comprehensive,2.2,1317.92,45381.6,8,SUV,Animal Collision,Total Loss,6,Yes,Yes,31876.79,4,13361.02,0,0,Clean,0.298,0.22,0,34.4343,0.0,0,Standard,0.0,90619.41,0.4235,0,1.49,0
CLM-2024-28508,41,Male,22000.0,Third-Party,5.1,472.33,8850.38,6,Luxury,Single-Vehicle,Minor,5,No,Yes,8929.02,0,0.0,1,0,Standard,0.283,0.192,0,18.7377,0.1961,1,Standard,1.5,17779.4,0.0088,0,0.283,0
CLM-2024-26460,32,Female,80006.92,Collision,5.6,472.13,6296.99,12,SUV,Single-Vehicle,Moderate,2,No,Yes,6325.96,0,0.0,0,0,Clean,0.54,0.321,0,13.3374,0.0,0,Immediate,0.0,12622.95,0.0046,0,1.08,0
CLM-2024-16805,51,Female,124090.41,Comprehensive,3.0,1608.1,19609.33,8,SUV,Multi-Vehicle,Moderate,8,Yes,No,19543.37,0,0.0,3,0,Frequent,0.297,0.055,0,12.1941,1.0,1,Standard,4.5,39152.7,0.0034,0,0.594,0
CLM-2024-15159,33,Female,82054.93,Third-Party,4.5,380.0,3948.66,7,Sedan,Single-Vehicle,Minor,7,No,Yes,4094.36,0,0.0,0,0,Clean,0.151,0.358,0,10.3912,0.0,1,Standard,0.0,8043.02,0.0355,0,0.151,0
CLM-2024-27482,27,Male,53837.3,Comprehensive,3.7,1673.25,10844.36,6,Sedan,Multi-Vehicle,Moderate,5,Yes,,10756.82,0,0.0,1,0,Standard,0.462,0.407,0,6.481,0.2703,1,Standard,1.5,21601.18,0.0081,0,0.924,0
